,id,tconst,release_date,revenue,budget
618,134718,tt1640186,2010-06-06,0,0
619,527937,tt3575854,2014-09-25,0,0
620,396872,tt3097728,2013-08-08,0,0
621,396873,,2016-05-10,0,0
622,265807,tt1620754,2012-07-19,0,0
623,134756,tt2256858,2012-10-09,0,0
624,265832,tt3383040,2014-04-19,0,0
625,265851,tt3697566,2014-06-04,4500000,0
626,134782,tt1465513,2011-05-14,0,1800000
627,396940,tt5112578,2017-09-29,33109,0
628,134801,tt2316672,2012-02-03,0,0
629,396948,,2013-12-10,0,0
630,528026,tt2012641,2011-08-01,0,900
631,265886,tt2575890,2012-12-08,0,0
632,265891,tt2529396,2014-05-02,0,0
633,396963,tt4136518,2015-09-29,0,300000
634,396965,tt3743384,2015-09-24,0,0
635,528035,,2018-06-03,0,0
636,134825,tt1414374,2010-01-01,0,0
637,134826,tt1843171,2012-09-08,0,4000000
638,528042,tt7379656,2017-09-14,0,0
639,528046,tt3362124,2015-10-19,0,75000
640,396979,tt4906754,2015-11-15,0,0
641,265929,tt3654964,2014-09-19,0,0
642,397003,tt3187378,2016-05-13,0,2000000
643,528094,tt7946586,2018-06-03,0,0
644,134885,tt1964634,2012-09-25,0,50000
645,134908,tt2369047,2013-02-08,0,0
646,134909,tt1379206,2012-01-19,0,0
647,528129,tt7573790,2018-05-22,0,0
648,397067,tt3847160,2014-05-11,0,0
649,528175,tt6546330,2018-06-19,0,0
650,266034,tt3230082,2014-05-16,0,0
651,266045,tt4033766,2014-04-17,0,0
652,397117,tt3505458,2016-11-11,0,0
653,397127,tt5762174,2016-05-10,0,4000000
654,266056,tt3223480,2014-04-27,0,0
655,266057,tt2795662,2015-04-10,0,0
656,397134,tt2700870,2012-02-08,0,0
657,528222,tt8205250,2018-06-04,0,0
658,266080,tt3720794,2014-10-08,0,0
659,266082,tt3655522,2014-06-27,60765,0
660,528227,tt7115988,2017-06-03,0,0
661,266084,tt2392810,2015-01-07,155881,0
662,528229,,2018-02-10,0,0
663,528230,tt7654944,2018-04-08,0,0
664,397167,tt3329942,2013-02-27,0,0
665,266102,tt2403393,2014-07-03,0,0
666,266106,tt3740404,2014-05-04,0,0
667,528254,tt7687082,2018-06-30,0,0
668,528261,tt5981810,2016-12-31,0,0
669,135046,tt1843110,2012-09-21,0,0
670,135047,tt2403883,2012-10-09,0,0
671,397204,tt2027215,2016-07-05,0,2500000
672,135064,tt2120057,2012-09-07,0,0
673,528292,tt6557724,2018-05-25,0,0
674,528300,,2018-06-04,0,0
675,135097,tt2262221,2012-09-27,0,0
676,397242,tt3252594,2016-07-22,0,0
677,397243,tt3289956,2016-12-21,5972942,0
678,135108,tt2301177,2012-09-28,0,0
679,397265,tt4001834,2014-07-15,0,16
680,397266,tt3233512,2016-01-12,0,0
681,397278,tt5131906,2016-05-23,0,0
682,266235,tt2049448,2012-04-13,0,0
683,266241,tt3654026,2014-04-23,0,0
684,528387,tt4459682,2017-10-10,0,0
685,528390,tt4344742,2017-10-21,0,0
686,135175,,2010-07-05,0,0
687,528393,tt8226078,2018-06-05,0,0
688,397334,tt3410054,2015-03-26,0,500
689,135200,tt1853555,2012-11-28,0,0
690,135205,tt1858769,2012-10-30,0,0
691,397355,tt5610526,2015-01-01,0,0
692,397356,tt4901102,2016-03-12,0,0
693,266285,tt2720680,2014-05-22,1363964,10500000
694,266294,tt1850457,2015-12-18,105011053,30000000
695,397366,tt5871184,2016-05-21,477689,0
696,266313,tt3353690,2014-04-19,0,0
697,397389,tt3271198,2014-04-12,0,0
698,135249,tt1692954,2010-10-04,0,0
699,397407,tt5777700,2016-05-02,0,0
700,397408,tt4465538,2018-03-24,0,0
701,528484,tt5867226,2018-08-30,0,0
702,266349,tt0383491,2005-09-08,0,0
703,397422,tt4799050,2017-06-15,45056771,20000000
704,135281,tt2253939,2012-09-12,0,0
705,266353,tt3347518,2015-10-20,0,0
706,135288,tt1954520,2012-09-28,0,0
707,135290,tt2096363,2012-09-28,0,0
708,135291,tt2243643,2012-09-28,0,0
709,397442,tt3155328,2017-03-11,0,0
710,266371,tt2137141,2011-11-03,0,0
711,135303,tt1049412,2010-08-26,0,5000000
712,135306,,2012-09-21,0,0
713,135309,tt2117905,2013-07-30,0,0
714,135321,tt2115378,2012-09-25,0,5000
715,266396,tt2515034,2015-02-16,13644292,40000000
716,135330,tt1753774,2010-01-01,0,0
717,4258,tt0795461,2013-04-11,78378744,20000000
718,397475,tt3532198,2013-08-22,0,0
719,266405,tt3685836,2014-04-22,0,0
720,135338,tt2304997,2012-03-31,0,0
721,397490,tt5377564,2016-05-20,0,0
722,266425,tt2233170,2016-02-16,0,0
723,135354,tt2369221,2012-09-01,0,0
724,266433,tt2176722,2014-09-24,0,0
725,397511,tt3731176,2016-01-01,0,0
726,135368,tt2050633,2012-09-28,0,0
727,397512,tt4648732,2016-05-27,0,0
728,266442,tt2088745,2014-04-27,0,0
729,397514,tt2923088,2016-08-29,0,0
730,397517,tt5512872,2016-06-10,0,0
731,397520,tt4820224,2016-02-15,127345,0
732,528599,tt4067106,2016-04-13,0,0
733,266462,tt1869521,2011-05-29,0,0
734,397538,tt5727282,2017-09-08,16657800,7500000
735,135397,tt0369610,2015-06-06,1671713208,150000000
736,135403,tt2471626,2012-09-25,0,0
737,397549,tt4613910,2015-09-05,0,0
738,135422,tt2325991,2012-03-10,0,0
739,397567,tt7160070,2017-12-14,125983972,18300000
740,266500,tt2831404,2014-09-19,223003,0
741,528644,tt8013970,2019-02-22,0,0
742,397577,tt4355100,2015-02-14,0,0
743,266515,tt5599876,2014-03-18,0,0
744,135446,tt1691450,2010-10-31,0,0
745,397591,tt4218538,2016-06-06,0,0
746,135451,tt1684567,2012-09-28,0,1200000
747,397601,tt5253282,2017-10-20,106212,0
748,135461,tt1745740,2012-06-08,0,0
749,135465,tt1756447,2011-05-28,0,0
750,266540,tt2401866,2013-06-01,0,0
751,135472,tt2355955,2011-10-31,0,0
752,135475,tt2268637,2012-09-29,0,0
753,135476,tt2055735,2011-10-31,0,0
754,135478,tt1843239,2011-10-31,0,0
755,397629,tt2211656,2012-09-27,0,0
756,397632,tt5697078,2016-06-05,0,0
757,266588,tt1804642,2011-01-11,0,0
758,528732,tt5588786,2018-01-01,0,0
759,135531,tt2085795,2012-08-18,0,0
760,397680,tt4611838,2016-05-01,0,0
761,528755,tt3305388,2017-02-10,0,750000
762,266619,tt2358456,2015-05-06,0,0
763,528768,tt1825915,2010-01-01,0,0
764,528774,tt3147410,2015-03-28,0,0
765,397704,tt3856300,2016-10-07,0,0
766,266639,tt3614530,2015-10-22,2333684,5000000
767,397717,tt5477566,2016-09-10,0,0
768,266647,tt3332064,2015-09-24,128388320,150000000
769,397722,tt5649108,2018-03-09,2830775,0
770,135579,tt1989485,2012-10-10,0,0
771,135585,tt2300759,2012-03-07,0,0
772,135595,tt1772408,2012-09-27,0,0
773,397739,tt2011040,2012-12-31,0,0
774,135604,tt2071476,2012-05-12,0,0
775,266686,tt3226754,2014-04-18,0,0
776,266688,tt3642328,2014-04-02,0,0
777,266693,tt1764249,2010-04-25,0,0
778,266714,tt3334028,2014-01-18,0,0
779,266718,tt2481554,2014-04-24,0,0
780,135647,tt1433207,2011-01-01,0,0
781,135652,tt1957867,2012-11-09,0,0
782,266725,tt2188833,2012-04-24,0,0
783,135659,tt2239096,2012-10-09,0,0
784,397805,tt5803522,2015-09-12,0,18000
785,135665,tt1993286,2010-06-12,0,100000
786,528881,tt6414566,2017-04-25,0,0
787,135668,tt2140189,2012-06-20,0,0
788,135670,tt2093944,2012-11-02,0,0
789,135672,tt2604268,2012-10-09,0,0
790,135675,tt2325491,2012-10-09,0,0
791,135678,tt1446695,2011-05-03,0,0
792,528897,tt6231762,2017-02-24,0,0
793,135682,tt2094146,2011-12-04,0,0
794,397827,tt4310688,2017-01-07,0,0
795,397828,tt3752896,2016-06-05,0,0
796,135685,tt1836884,2011-06-21,0,0
797,266764,tt2378401,2014-06-14,0,0
798,397837,tt1691916,2017-03-02,16373843,5000000
799,528911,tt8179218,2018-06-12,0,0
800,135698,,2012-10-23,0,0
801,266772,tt2387459,2012-01-29,0,0
802,397846,tt5342328,2016-04-02,0,0
803,266775,tt3259912,2013-11-24,0,0
804,135704,tt2980086,2012-10-01,0,0
805,266779,tt1877764,2011-07-22,0,0
806,135708,tt1493157,2012-11-09,0,0
807,397852,tt3881026,2017-09-22,1891907,1686858
808,266782,tt3591608,2013-12-06,0,0
809,135712,,2011-05-17,0,0
810,135713,tt1684609,2011-01-14,0,0
811,135717,tt1681665,2010-04-18,0,0
812,266797,tt2603496,2013-01-01,0,0
813,397873,tt3899262,2016-05-17,0,1000000
814,528947,,2018-06-07,10,100
815,135735,tt0980999,2013-09-13,0,0
816,266808,tt1545489,2011-01-20,0,0
817,397885,tt5675516,2016-06-04,0,0
818,266843,tt4730298,2012-04-10,0,0
819,528998,tt4180556,2018-06-15,0,0
820,266856,tt2980516,2014-11-26,123726688,15000000
821,529011,tt8549902,2018-08-17,19109023,0
822,266881,tt3846324,2014-04-05,0,0
823,266882,tt3457486,2014-07-25,0,0
824,135812,tt1852770,2012-11-09,0,7700000
825,397960,,2011-01-01,0,0
826,266895,tt2968020,2013-04-26,0,0
827,397973,tt5954580,2016-05-17,0,0
828,397981,tt4687358,2016-12-09,0,300000
829,135839,tt2254109,2012-09-21,0,0
830,135847,tt2321581,2012-09-21,0,0
831,397992,tt3520216,2017-03-03,0,0
832,135858,tt1733125,2012-08-09,0,12000000
833,398002,,2016-05-24,0,0
834,135877,tt2275499,2012-08-06,0,1850000
835,135878,tt1278374,2009-08-27,0,0
836,135886,tt2690556,2012-09-21,0,0
837,529103,tt8244266,2018-04-23,0,0
838,398033,tt4066958,2014-06-18,0,0
839,529107,tt5297406,2015-03-31,0,0
840,135921,tt2366308,2012-10-05,0,0
841,529161,tt7860564,2018-01-23,0,0
842,398091,tt5592344,2013-04-19,0,0
843,398111,tt4941722,2016-07-21,0,0
844,267065,tt3278970,2014-04-12,0,0
845,398137,tt3180912,2016-05-20,0,0
846,529216,tt6908274,2018-11-30,17325485,0
847,267091,tt3544048,2014-02-01,0,0
848,529237,tt6622540,2017-06-02,0,0
849,398173,tt4003440,2018-10-04,5566776,9800000
850,398174,tt5711148,2017-11-17,3179847,10000000
851,267103,tt3399998,2014-04-15,0,0
852,398175,tt5657856,2017-09-23,0,10000000
853,398177,tt5721088,2017-12-01,6069605,22000000
854,529250,tt8319098,2018-06-30,0,0
855,398179,tt3246410,2016-05-17,0,0
856,398181,tt5742374,2017-11-08,10891281,0
857,136043,tt1493034,2010-04-24,0,0
858,529283,tt10022158,2018-06-11,0,0
859,136071,tt2239108,2012-10-24,0,0
860,136074,tt2189714,2012-01-02,0,0
861,529290,tt7561776,2018-05-12,0,0
862,529294,tt8526530,2018-06-11,0,0
863,529295,tt5136090,2015-10-18,0,0
864,136087,tt2630526,2012-10-04,0,0
865,267167,,2014-04-29,0,0
866,267178,tt1826550,2014-04-29,0,0
867,398256,tt5693890,2016-05-21,0,0
868,529334,tt6588384,2016-08-03,0,0
869,267192,tt1703957,2016-06-10,5681622,0
870,267193,tt3381008,2016-02-24,27979040,35000000
871,398265,tt5255524,2016-06-10,0,0
872,5055,tt0052080,1958-10-03,0,0
873,529348,tt7434256,2018-02-06,0,0
874,529358,tt5453522,2017-04-23,0,0
875,398287,tt5730882,2016-06-06,0,0
876,398289,tt3727202,2015-11-05,0,0
877,529369,tt8497714,2018-06-10,0,0
878,529371,tt8522168,2018-06-17,0,0
879,136157,tt2181824,2012-10-02,0,0
880,529377,tt8456396,2018-06-23,0,0
881,398307,tt1373405,2010-10-29,0,0
882,398313,tt1564353,2011-01-01,0,0
883,267283,tt3387560,2014-01-25,0,0
884,267284,tt3568666,2014-05-16,0,0
885,398356,tt5541330,2016-06-26,0,0
886,267288,tt2175016,2014-03-01,0,0
887,398362,tt5667482,2016-05-17,0,0
888,267296,,2010-03-23,50000,20000
889,267301,tt3276852,2013-11-24,0,0
890,529446,tt4465438,2018-06-12,0,0
891,136231,tt2172001,2012-09-14,0,1800000
892,398375,tt3638266,2014-05-20,0,0
893,398383,tt4976878,2015-04-22,0,0
894,267319,tt3421270,2014-04-15,0,0
895,5178,tt0808285,2009-09-11,0,3800000
896,529470,tt3335772,2017-09-26,0,75000
897,267328,,2011-03-13,0,0
898,267335,tt3630104,2014-03-27,0,115000
899,529483,tt6613952,2018-12-09,0,0
900,136278,tt2078552,2012-10-09,0,0
901,529500,,2012-07-20,0,0
902,398430,tt4677128,2016-04-22,0,0
903,267363,tt3468558,2014-04-29,0,0
904,136294,tt1560993,2010-05-05,0,0
905,398438,tt4364882,2015-08-29,0,1600000
906,136296,tt2259306,2012-10-15,0,0
907,398441,tt5728424,2016-03-15,0,0
908,267370,tt2428364,2013-04-20,0,0
909,267376,tt3523480,2014-02-27,1637432,0
910,136309,tt2275551,2012-08-01,0,0
911,136310,,2011-06-06,0,0
912,398455,tt4733228,2016-04-09,0,0
913,529531,tt8465676,2018-06-19,0,0
914,398466,tt4945886,2015-04-07,0,0
915,398470,tt4887028,2016-02-20,0,0
916,136331,tt2414932,2012-09-10,0,0
917,398475,tt4364876,2015-10-20,0,0
918,398478,tt5127934,2015-10-21,0,0
919,267412,tt2304831,2013-10-01,0,1000000
920,398486,tt2831440,2013-03-26,0,0
921,529569,tt8865562,2018-08-15,0,5956440
922,267428,tt1959526,2014-04-25,0,0
923,529573,tt5988216,2018-07-06,0,0
924,267433,tt3608848,2014-06-09,0,0
925,398508,,2015-07-11,0,0
926,136366,tt2266184,2012-09-21,0,0
927,136368,tt2318440,2012-08-01,1553168,0
928,398515,,2016-03-26,0,0
929,398526,,2016-04-09,0,0
930,267463,tt3239442,2014-09-06,0,80000
931,398535,tt4434004,2016-06-17,14900000,5980000
932,267465,tt3194678,2014-12-20,0,0
933,398536,,2016-04-08,0,0
934,398541,tt2375589,2016-10-15,0,0
935,136400,tt1272878,2013-08-02,131940411,61000000
936,529617,tt4409276,2018-04-07,0,0
937,136403,tt2070776,2012-11-27,0,0
938,136405,tt1867086,2012-01-12,0,5300000
939,136406,tt2402600,2012-09-24,0,0
940,267480,tt3521134,2014-08-30,332710,0
941,267481,tt3711466,2014-05-01,13969785,2300000
942,136418,tt1893256,2013-05-07,8352885,20000000
943,529644,tt8546654,2018-05-10,0,1000
944,529649,tt8074486,2018-07-27,0,0
945,398581,tt2260254,2016-05-03,0,0
946,267511,tt2549714,2013-01-20,0,0
947,398588,tt5039994,2017-10-08,0,0
948,136466,tt1822311,2013-08-23,0,175000
949,136476,tt1705134,2011-01-01,0,1300000
950,529694,tt4779344,2018-08-17,0,0
951,136490,tt1831623,2012-01-01,0,0
952,398639,tt4861950,2015-12-30,0,0
953,398645,,2015-01-19,0,0
954,398649,tt5632118,2016-05-22,0,0
955,267579,tt1384925,2014-05-14,0,0
956,267580,tt3652714,2014-04-30,0,3500000
957,136518,tt1296885,2012-03-15,0,0
958,267604,tt4933434,2012-01-01,0,0
959,398685,tt5034082,2016-05-13,0,20
960,529762,tt8075604,2018-01-24,0,0
961,136549,tt1839454,2012-04-22,0,0
962,529767,tt7239400,2018-01-01,0,10000
963,136553,tt2400660,2012-10-06,0,0
964,136558,tt2043893,2011-01-01,0,0
965,5489,tt0847215,2010-04-19,0,0
966,136562,tt2568160,2012-10-11,0,0
967,529784,tt8075202,2018-12-26,0,0
968,529790,tt5541002,2018-12-12,0,0
969,136585,tt2279922,2013-06-30,0,0
970,398735,,2016-05-01,0,0
971,398738,tt5651050,2017-01-11,0,10000000
972,398748,tt5037982,2015-11-08,0,0
973,267677,tt2188883,2012-06-16,0,0
974,398751,tt5659708,2016-01-01,0,0
975,267681,tt2785298,2013-03-20,0,0
976,398765,tt5703038,2016-06-07,0,0
977,136625,,2010-05-11,0,0
978,398780,tt5301544,2017-02-03,0,0
979,398784,,2016-04-08,0,0
980,398791,tt4906148,2016-04-08,0,0
981,398792,tt4363250,2016-01-29,0,10000000
982,529865,tt7210252,2018-03-10,0,0
983,529866,tt7222290,2018-02-10,0,0
984,398798,tt4102722,2017-03-04,0,0
985,529878,tt8327396,2018-04-29,0,0
986,529881,tt8027322,2018-04-16,0,0
987,267743,tt3233972,2014-05-17,0,0
988,398818,tt5726616,2017-09-01,41063475,4000000
989,267752,tt2607968,2013-11-21,0,0
990,267755,tt3395606,2014-04-25,0,0
991,398841,tt3184720,2016-01-15,0,1000000
992,267788,tt3499202,2014-02-04,0,0
993,136718,tt2328749,2012-10-07,0,0
994,267792,tt3363888,2014-10-18,0,0
995,267793,tt3496892,2014-05-26,0,0
996,267800,tt2381213,2016-05-16,0,0
997,267806,tt3704538,2014-10-23,2756,0
998,136735,tt1774358,2012-11-11,0,0
999,136742,tt2192200,2012-06-26,0,0
1000,529962,tt7772580,2018-09-20,0,0
1001,529981,tt3767278,2018-10-05,0,0
1002,529982,tt6131450,2018-12-07,0,0
1003,136771,tt2349098,2012-09-13,0,0
1004,136775,tt2241475,2012-10-01,0,2500000
1005,267848,tt4872166,2014-02-03,0,0
1006,136779,tt2075232,2011-11-03,0,0
1007,267852,tt3139756,2016-01-26,0,0
1008,267853,tt3589016,2015-01-01,0,0
1009,267860,tt3300542,2016-03-02,205754447,60000000
1010,267863,tt2107861,2014-06-19,0,0
1011,136793,tt1321862,2012-12-07,0,0
1012,136795,tt2404463,2013-06-27,158674180,43000000
1013,136797,tt2369135,2014-03-12,203277636,66000000
1014,136799,tt1679335,2016-10-13,346864462,125000000
1015,267872,tt3578504,2014-05-30,0,0
1016,136801,tt2078613,2012-10-16,0,0
1017,398943,tt3122390,2016-06-10,0,0
1018,136805,tt1747989,2011-01-01,0,0
1019,398970,tt5516578,2016-05-15,0,0
1020,136835,tt2011159,2014-09-10,53830415,13200000
1021,267919,tt2322374,2012-01-01,0,0
1022,136850,tt1510686,2013-07-26,0,0
1023,267924,tt1671749,2012-10-22,0,5000
1024,530073,,2015-10-24,0,0
1025,267931,tt2320388,2014-12-12,0,350000
1026,267935,tt3691740,2016-06-01,195243411,140000000
1027,399019,tt5592248,2017-06-23,27397655,10500000
1028,267955,tt3063470,2015-06-26,0,0
1029,136884,tt0293069,2012-09-27,0,0
1030,399035,tt1590193,2018-01-11,119942387,30000000
1031,267970,tt3689910,2015-05-09,0,0
1032,399054,,2014-09-21,0,0
1033,136911,tt1132285,2011-10-19,0,25000000
1034,399055,tt5580390,2017-12-01,194989655,19500000
1035,399057,tt5715874,2017-10-20,7027336,0
1036,399062,tt5533664,2016-05-24,0,0
1037,136921,tt1635656,2010-04-01,0,0
1038,530142,tt2265153,2011-11-22,0,0
1039,267999,tt2844798,2014-06-12,282358,2200000
1040,136928,tt2294619,2012-10-11,0,0
1041,530154,tt8439854,2018-06-15,0,0
1042,530155,tt1510986,2010-01-01,0,12000
1043,399104,tt4983876,2016-05-31,0,15
1044,399106,tt5613056,2016-06-16,0,0
1045,530180,tt5223878,2018-10-19,0,0
1046,136972,tt2246907,2011-10-31,0,0
1047,399119,tt5544464,2016-03-05,0,0
1048,399131,tt3458510,2018-04-20,0,0
1049,268060,tt2386285,2014-04-12,0,0
1050,530203,,2018-06-14,0,0
1051,137008,tt2317089,2011-01-01,0,0
1052,268092,tt2788526,2013-10-04,0,0
1053,399169,tt5634088,2017-11-10,0,0
1054,399170,tt5439796,2017-08-17,48453605,29000000
1055,399173,tt5034474,2016-06-08,388789,5000000
1056,399174,tt5104604,2018-03-23,64241499,62770198
1057,268105,tt3949658,2015-09-25,0,0
1058,5961,tt0083922,1982-12-17,6795771,6000000
1059,530253,,2014-10-02,0,0
1060,399183,tt5278300,2016-01-24,0,0
1061,530260,tt8608620,2016-12-09,0,0
1062,399191,tt4741618,2015-08-25,0,0
1063,530266,tt7858466,2018-09-10,0,0
1064,399196,tt1777586,2011-02-15,0,0
1065,399197,tt1777585,2011-01-15,0,0
1066,399199,tt1593306,2010-12-19,0,0
1067,137069,tt1645126,2010-08-20,0,10000
1068,137083,,2011-02-01,0,0
1069,137086,tt1683519,2010-01-01,0,0
1070,268159,tt3699674,2014-04-23,0,0
1071,137093,tt1204975,2013-10-31,134402450,28000000
1072,137094,tt1205537,2014-01-15,135511030,60000000
1073,268169,tt2734498,2013-10-19,0,0
1074,268171,tt2113659,2014-03-07,0,10000000
1075,399243,tt4727010,2015-04-07,0,0
1076,268174,tt2375278,2014-01-31,0,0
1077,399248,tt4669264,2018-04-11,7258534,0
1078,137106,tt1490017,2014-02-06,469160692,60000000
1079,137113,tt1631867,2014-05-27,370541256,178000000
1080,137116,tt2398241,2017-03-23,197183546,60000000
1081,399264,tt5648966,2016-06-16,0,0
1082,399266,tt4572984,2016-09-29,0,0
1083,399267,tt5784340,2016-12-05,0,0
1084,268207,tt2991008,2013-08-24,0,0
1085,399280,tt4991906,2016-09-24,0,0
1086,137144,tt2461736,2012-10-07,0,0
1087,137145,tt1877543,2011-09-01,0,650000
1088,268238,tt2555736,2015-02-26,85978266,10000000
1089,530383,tt8463640,2018-05-14,0,0
1090,530388,tt6224580,2017-06-16,10000,10000
1091,268245,tt2391950,2014-03-04,0,0
1092,137174,tt2168854,2012-11-20,0,2000000
1093,399324,tt2094825,2016-01-15,0,0
1094,137182,tt2024519,2012-10-09,5475058,0
1095,530412,tt8415878,2018-01-01,0,0
1096,268279,tt2801736,2014-04-26,0,12000
1097,399360,tt4244998,2018-08-17,35808437,51000000
1098,137217,tt1743922,2011-09-17,0,0
1099,399366,tt5886440,2017-10-27,11165901,8000000
1100,530442,tt6997574,2018-06-12,0,0
1101,137227,tt1851909,2011-03-05,0,0
1102,530451,tt7009250,2018-04-19,0,0
1103,530454,tt8420442,2018-09-14,0,0
1104,530458,tt7610196,2018-06-05,0,0
1105,6172,tt0780568,2007-01-11,0,0
1106,268321,tt2359307,2014-05-14,0,0
1107,530466,tt7241800,2018-05-12,0,0
1108,399396,,2015-11-18,0,0
1109,399398,,2016-04-24,0,0
1110,399402,tt1846589,2018-10-19,31672678,40000000
1111,399404,tt4555426,2017-11-22,150847207,30000000
1112,137270,tt2150307,2011-12-01,0,0
1113,399416,tt4868300,2016-03-03,0,0
1114,399417,tt4027504,2016-11-11,0,0
1115,399421,tt2172402,2016-05-27,0,0
1116,137284,tt2059242,2012-09-21,0,0
1117,137285,tt2370140,2012-10-18,0,0
1118,399432,tt2401813,2012-07-15,0,0
1119,399440,tt4614612,2018-11-01,0,0
1120,530525,tt4416800,2018-03-20,0,0
1121,137312,tt2147048,2013-02-22,0,0
1122,268386,tt2412568,2014-01-09,0,0
1123,268392,tt1884447,2011-02-04,0,10
1124,137321,tt1837709,2014-02-13,30800231,60000000
1125,268396,tt1996322,2011-07-11,0,10
1126,137333,tt2321502,2015-01-31,0,0
1127,137339,tt1542484,2011-10-17,0,0
1128,137347,tt2017486,2014-03-07,0,9000000
1129,137365,tt2084802,2011-10-13,0,0
1130,137366,tt2414166,2012-10-17,10000000,1000000
1131,530584,tt7535580,2018-07-13,0,0
1132,137376,tt1937222,2012-10-12,0,0
1133,137381,tt1929346,2012-04-20,0,0
1134,268457,tt3504040,2014-02-03,0,0
1135,530615,,2015-03-08,0,0
1136,137430,tt2358838,2012-10-11,20000,0
1137,268508,tt3382842,2014-03-01,0,0
1138,399596,tt5610746,2016-05-31,0,0
1139,268531,tt2091256,2017-06-01,125427681,38000000
1140,137464,tt2033952,2012-05-25,0,0
1141,268536,tt2276069,2013-11-11,0,0
1142,268539,tt1549050,2010-04-10,0,0
1143,399613,tt4392396,2015-06-19,0,0
1144,137475,tt1942787,2011-11-15,0,0
1145,399623,tt3190158,2016-05-31,0,0
1146,399624,tt5108476,2016-12-09,9600000,15500000
1147,137484,tt1543566,2011-03-13,0,0
1148,399636,tt4327510,2016-06-21,0,0
1149,399637,tt5241356,2016-04-28,0,0
1150,399641,tt4945528,2016-09-17,0,0
1151,137528,tt1691452,2012-04-14,0,0
1152,530776,tt7767874,2018-08-02,0,0
1153,137562,tt1849824,2011-01-01,0,0
1154,137563,tt2064713,2013-06-27,125,0
1155,137566,tt1109574,2012-09-13,0,0
1156,399725,tt5460880,2018-06-21,0,10000000
1157,399747,tt5480528,2016-06-18,0,0
1158,268677,tt2112337,2014-11-20,0,0
1159,268689,tt3633118,2015-03-26,1921923,10000000
1160,399786,tt2584090,2013-04-19,0,0
1161,137646,tt2386922,2012-05-14,0,0
1162,399790,tt2674454,2017-05-25,0,10000000
1163,137648,tt2123210,2012-06-15,0,0
1164,530862,tt7116478,2018-04-20,0,29
1165,137651,tt2109153,2012-01-01,0,0
1166,399796,tt5619332,2018-05-10,61700416,30000000
1167,268725,tt2236160,2015-03-27,0,0
1168,137654,tt2348322,2013-01-15,0,0
1169,399798,tt4552412,2015-05-08,0,0
1170,399804,,2015-01-08,0,0
1171,399810,tt5773474,2016-05-20,0,0
1172,399811,tt5773116,2016-06-03,0,0
1173,399814,tt4986786,2015-08-21,0,0
1174,399816,tt4800202,2015-10-02,0,0
1175,137683,tt2011300,2012-08-13,0,0
1176,399830,tt1505387,2011-05-01,0,0
1177,137695,tt1621766,2012-06-06,0,0
1178,137698,tt2301592,2013-06-19,0,3000000
1179,268778,tt3604950,2014-05-20,0,0
1180,399851,tt4952558,2016-04-10,0,0
1181,399894,tt3007132,2016-04-16,0,2000000
1182,268823,tt2676350,2014-06-04,0,0
1183,268824,tt3589494,2014-04-01,0,0
1184,268825,tt2946084,2013-06-01,0,0
1185,399896,tt5219972,2017-04-21,0,0
1186,399895,tt5634962,2017-01-01,0,0
1187,137756,tt2248835,2012-04-01,0,0
1188,268840,,2012-10-04,0,0
1189,399912,tt5568250,2016-04-03,0,0
